Season;Player;injury_matches_missed;Nation;Pos;Squad;Playing Time_MP;Born;Playing Time_Starts;Playing Time_Min;Playing Time_90s;Performance_Gls;Performance_Ast;Performance_G+A;Performance_G-PK;Performance_PK;Performance_PKatt;Performance_CrdY;Performance_CrdR;Expected_xG;Expected_npxG;Expected_xAG;Expected_npxG+xAG;Progression_PrgC;Progression_PrgP;Progression_PrgR;Per 90 Minutes_Gls;Per 90 Minutes_Ast;Per 90 Minutes_G+A;Per 90 Minutes_G-PK;Per 90 Minutes_G+A-PK;Per 90 Minutes_xG;Per 90 Minutes_xAG;Per 90 Minutes_xG+xAG;Per 90 Minutes_npxG;Per 90 Minutes_npxG+xAG
2025-26;Arda Güler;0;tr TUR;MF;Real Madrid;6;2005;5;397;4.4;0;2;2;0;0;0;1;0;0.5;0.5;1.3;1.8;6;38;32;0.00;0.45;0.45;0.00;0.45;0.12;0.30;0.42;0.12;0.42
2025-26;Brahim Díaz;0;ma MAR;FW,MF;Real Madrid;6;1999;1;175;1.9;1;0;1;1;0;0;1;0;0.6;0.6;0.3;0.9;5;10;22;0.51;0.00;0.51;0.51;0.51;0.33;0.15;0.48;0.33;0.48
2020-21;Federico Valverde;;uy URU;MF,DF;Real Madrid;7;1998;5;490;5.4;0;0;0;0;0;0;3;0;0.2;0.2;0.6;0.8;15;29;12;0.00;0.00;0.00;0.00;0.00;0.03;0.12;0.14;0.03;0.14
2022-23;Dani Ceballos;;es ESP;MF;Real Madrid;7;1996;0;86;1.0;0;0;0;0;0;0;0;0;0.3;0.3;0.2;0.5;2;7;3;0.00;0.00;0.00;0.00;0.00;0.27;0.21;0.48;0.27;0.48
2024-25;Arda Güler;;tr TUR;MF,FW;Real Madrid;7;2005;1;147;1.6;0;0;0;0;0;0;0;0;0.5;0.5;1.4;1.9;6;15;7;0.00;0.00;0.00;0.00;0.00;0.29;0.88;1.17;0.29;1.17
2020-21;Nacho;;es ESP;DF;Real Madrid;8;1990;8;720;8.0;0;0;0;0;0;0;2;0;0.4;0.4;0.0;0.4;12;21;5;0.00;0.00;0.00;0.00;0.00;0.05;0.00;0.05;0.05;0.05
2020-21;Lucas Vázquez;;es ESP;DF,FW;Real Madrid;8;1991;8;720;8.0;0;2;2;0;0;0;1;0;1.0;1.0;2.4;3.4;28;45;83;0.00;0.25;0.25;0.00;0.25;0.12;0.30;0.42;0.12;0.42
2021-22;Marco Asensio;;es ESP;FW,MF;Real Madrid;8;1996;2;209;2.3;1;2;3;1;0;0;0;0;0.7;0.7;0.4;1.2;2;7;14;0.43;0.86;1.29;0.43;1.29;0.36;0.22;0.58;0.36;0.58
2021-22;Lucas Vázquez;;es ESP;DF,FW;Real Madrid;8;1991;3;353;3.9;0;0;0;0;0;0;1;0;0.0;0.0;1.0;1.0;11;12;31;0.00;0.00;0.00;0.00;0.00;0.00;0.28;0.28;0.00;0.28
2022-23;Nacho;;es ESP;DF;Real Madrid;8;1990;4;440;4.9;0;0;0;0;0;0;0;0;0.0;0.0;0.1;0.1;6;14;5;0.00;0.00;0.00;0.00;0.00;0.00;0.02;0.03;0.00;0.03
2023-24;Andriy Lunin;;ua UKR;GK;Real Madrid;8;1999;8;750;8.3;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Aurélien Tchouaméni;;fr FRA;MF,DF;Real Madrid;8;2000;7;603;6.7;0;0;0;0;0;0;3;0;0.2;0.2;0.1;0.3;3;35;2;0.00;0.00;0.00;0.00;0.00;0.03;0.02;0.04;0.03;0.04
2020-21;Raphaël Varane;;fr FRA;DF;Real Madrid;9;1993;9;810;9.0;0;0;0;0;0;0;2;0;0.2;0.2;0.0;0.2;8;24;0;0.00;0.00;0.00;0.00;0.00;0.02;0.00;0.03;0.02;0.03
2021-22;Nacho;;es ESP;DF;Real Madrid;9;1990;5;575;6.4;0;0;0;0;0;0;2;0;0.4;0.4;0.2;0.6;6;22;6;0.00;0.00;0.00;0.00;0.00;0.07;0.04;0.11;0.07;0.11
2022-23;Éder Militão;;br BRA;DF;Real Madrid;9;1998;9;747;8.3;1;0;1;1;0;0;3;0;0.5;0.5;0.0;0.5;7;17;3;0.12;0.00;0.12;0.12;0.12;0.06;0.00;0.06;0.06;0.06
2023-24;Brahim Díaz;;ma MAR;MF,FW;Real Madrid;9;1999;3;323;3.6;2;1;3;2;0;0;0;0;1.5;1.5;1.7;3.2;17;18;29;0.56;0.28;0.84;0.56;0.84;0.47;0.52;0.99;0.47;0.99
2023-24;Lucas Vázquez;;es ESP;DF;Real Madrid;9;1991;4;376;4.2;0;1;1;0;0;0;2;0;0.1;0.1;1.3;1.5;13;14;45;0.00;0.24;0.24;0.00;0.24;0.03;0.33;0.37;0.03;0.37
2024-25;Eduardo Camavinga;;fr FRA;MF;Real Madrid;9;2002;5;496;5.5;0;0;0;0;0;0;4;1;0.1;0.1;0.6;0.7;7;25;5;0.00;0.00;0.00;0.00;0.00;0.01;0.12;0.14;0.01;0.14
2024-25;Dani Ceballos;;es ESP;MF;Real Madrid;9;1996;4;405;4.5;0;1;1;0;0;0;1;0;0.1;0.1;0.7;0.7;4;35;2;0.00;0.22;0.22;0.00;0.22;0.01;0.15;0.17;0.01;0.17
2024-25;Endrick;;br BRA;FW;Real Madrid;9;2006;1;141;1.6;1;0;1;1;0;0;2;0;1.0;1.0;0.5;1.5;1;3;10;0.64;0.00;0.64;0.64;0.64;0.66;0.36;1.02;0.66;1.02
2024-25;Fran Garcia;;es ESP;DF;Real Madrid;9;1999;1;268;3.0;0;0;0;0;0;0;0;0;0.0;0.0;0.3;0.3;8;13;20;0.00;0.00;0.00;0.00;0.00;0.00;0.10;0.10;0.00;0.10
2020-21;Karim Benzema;;fr FRA;FW;Real Madrid;10;1987;9;840;9.3;6;0;6;6;0;0;0;0;5.7;5.7;1.4;7.2;26;37;63;0.64;0.00;0.64;0.64;0.64;0.61;0.15;0.77;0.61;0.77
2020-21;Casemiro;;br BRA;MF;Real Madrid;10;1992;9;828;9.2;1;1;2;1;0;0;4;0;1.4;1.4;0.5;2.0;2;34;14;0.11;0.11;0.22;0.11;0.22;0.16;0.06;0.21;0.16;0.21
2021-22;Eduardo Camavinga;;fr FRA;MF;Real Madrid;10;2002;1;305;3.4;0;1;1;0;0;0;1;0;0.1;0.1;0.5;0.6;7;19;7;0.00;0.30;0.30;0.00;0.30;0.04;0.17;0.20;0.04;0.20
2021-22;Ferland Mendy;;fr FRA;DF;Real Madrid;10;1995;10;864;9.6;0;3;3;0;0;0;3;0;0.0;0.0;0.5;0.5;11;24;23;0.00;0.31;0.31;0.00;0.31;0.00;0.05;0.05;0.00;0.05
2022-23;Karim Benzema;;fr FRA;FW;Real Madrid;10;1987;9;744;8.3;4;1;5;4;0;0;0;0;5.1;5.1;1.8;6.9;12;31;44;0.48;0.12;0.60;0.48;0.60;0.62;0.22;0.84;0.62;0.84
2022-23;Thibaut Courtois;;be BEL;GK;Real Madrid;10;1992;10;900;10.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-23;Luka Modrić;;hr CRO;MF;Real Madrid;10;1985;9;743;8.3;2;1;3;1;1;1;0;0;1.3;0.5;1.1;1.6;15;52;26;0.24;0.12;0.36;0.12;0.24;0.16;0.13;0.29;0.06;0.19
2022-23;Antonio Rüdiger;;de GER;DF;Real Madrid;10;1993;6;678;7.5;1;0;1;1;0;0;0;0;0.3;0.3;0.4;0.7;3;15;0;0.13;0.00;0.13;0.13;0.13;0.04;0.05;0.09;0.04;0.09
2022-23;Aurélien Tchouaméni;;fr FRA;MF;Real Madrid;10;2000;5;432;4.8;0;0;0;0;0;0;0;0;0.4;0.4;0.0;0.4;10;37;4;0.00;0.00;0.00;0.00;0.00;0.08;0.00;0.08;0.08;0.08
2023-24;Dani Carvajal;;es ESP;DF;Real Madrid;10;1992;9;846;9.4;1;1;2;1;0;0;3;0;0.6;0.6;1.1;1.7;13;25;43;0.11;0.11;0.21;0.11;0.21;0.06;0.12;0.18;0.06;0.18
2023-24;Vinicius Júnior;;br BRA;FW;Real Madrid;10;2000;10;898;10.0;6;4;10;5;1;1;3;0;4.5;3.7;3.3;7.0;70;25;111;0.60;0.40;1.00;0.50;0.90;0.45;0.33;0.78;0.37;0.70
2024-25;Raúl Asencio;;es ESP;DF;Real Madrid;10;2003;8;749;8.3;0;1;1;0;0;0;2;0;0.1;0.1;0.1;0.2;3;7;2;0.00;0.12;0.12;0.00;0.12;0.01;0.01;0.02;0.01;0.02
2024-25;Lucas Vázquez;;es ESP;DF;Real Madrid;10;1991;6;575;6.4;1;1;2;1;0;0;4;0;0.5;0.5;1.1;1.6;7;25;47;0.16;0.16;0.31;0.16;0.31;0.09;0.18;0.26;0.09;0.26
2020-21;Marco Asensio;;es ESP;FW;Real Madrid;11;1996;7;619;6.9;2;0;2;2;0;0;1;0;2.9;2.9;0.1;3.0;23;21;58;0.29;0.00;0.29;0.29;0.29;0.42;0.02;0.44;0.42;0.44
2020-21;Ferland Mendy;;fr FRA;DF;Real Madrid;11;1995;11;962;10.7;1;0;1;1;0;0;2;0;0.2;0.2;1.3;1.5;24;32;61;0.09;0.00;0.09;0.09;0.09;0.02;0.12;0.14;0.02;0.14
2020-21;Rodrygo;;br BRA;FW,MF;Real Madrid;11;2001;3;323;3.6;1;1;2;1;0;0;0;0;0.4;0.4;0.5;0.9;14;11;37;0.28;0.28;0.56;0.28;0.56;0.10;0.15;0.25;0.10;0.25
2021-22;Dani Carvajal;;es ESP;DF;Real Madrid;11;1992;11;955;10.6;0;1;1;0;0;0;3;0;0.3;0.3;1.3;1.7;14;34;44;0.00;0.09;0.09;0.00;0.09;0.03;0.13;0.17;0.03;0.17
2021-22;Casemiro;;br BRA;MF;Real Madrid;11;1992;11;910;10.1;0;0;0;0;0;0;3;0;0.5;0.5;0.3;0.8;7;44;5;0.00;0.00;0.00;0.00;0.00;0.05;0.03;0.08;0.05;0.08
2021-22;Rodrygo;;br BRA;FW,MF;Real Madrid;11;2001;4;507;5.6;5;2;7;5;0;0;1;0;2.7;2.7;1.0;3.7;18;15;61;0.89;0.36;1.24;0.89;1.24;0.54;0.20;0.74;0.54;0.74
2021-22;Federico Valverde;;uy URU;MF,FW;Real Madrid;11;1998;8;805;8.9;0;1;1;0;0;0;2;0;0.4;0.4;1.4;1.8;31;38;32;0.00;0.11;0.11;0.00;0.11;0.05;0.17;0.22;0.05;0.22
2022-23;David Alaba;;at AUT;DF;Real Madrid;11;1992;9;711;7.9;0;0;0;0;0;0;0;0;0.3;0.3;0.6;0.8;8;19;26;0.00;0.00;0.00;0.00;0.00;0.03;0.07;0.11;0.03;0.11
2022-23;Eduardo Camavinga;;fr FRA;MF,DF;Real Madrid;11;2002;8;721;8.0;0;1;1;0;0;0;3;0;0.3;0.3;0.5;0.7;18;24;15;0.00;0.12;0.12;0.00;0.12;0.03;0.06;0.09;0.03;0.09
2022-23;Dani Carvajal;;es ESP;DF;Real Madrid;11;1992;10;869;9.7;0;2;2;0;0;0;3;0;0.2;0.2;1.7;1.9;12;35;35;0.00;0.21;0.21;0.00;0.21;0.02;0.18;0.19;0.02;0.19
2022-23;Federico Valverde;;uy URU;MF,FW;Real Madrid;11;1998;11;967;10.7;2;3;5;2;0;0;0;0;1.7;1.7;2.9;4.6;43;58;56;0.19;0.28;0.47;0.19;0.47;0.15;0.27;0.42;0.15;0.42
2023-24;Jude Bellingham;;eng ENG;MF,FW;Real Madrid;11;2003;11;989;11.0;4;5;9;4;0;0;2;0;3.0;3.0;2.6;5.7;36;69;76;0.36;0.46;0.82;0.36;0.82;0.28;0.25;0.53;0.28;0.53
2023-24;Eduardo Camavinga;;fr FRA;MF;Real Madrid;11;2002;9;789;8.8;0;1;1;0;0;0;3;0;0.3;0.3;0.7;1.0;13;42;16;0.00;0.11;0.11;0.00;0.11;0.03;0.08;0.11;0.03;0.11
2023-24;Joselu;;es ESP;FW;Real Madrid;11;1990;2;282;3.1;5;0;5;5;0;0;0;0;5.4;5.4;0.4;5.8;2;2;13;1.60;0.00;1.60;1.60;1.60;1.74;0.12;1.86;1.74;1.86
2023-24;Ferland Mendy;;fr FRA;DF;Real Madrid;11;1995;9;872;9.7;0;0;0;0;0;0;1;0;0.0;0.0;0.5;0.5;4;36;28;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.06;0.00;0.06
2023-24;Luka Modrić;;hr CRO;MF;Real Madrid;11;1985;3;420;4.7;0;0;0;0;0;1;0;0;1.1;0.3;0.9;1.2;16;47;22;0.00;0.00;0.00;0.00;0.00;0.24;0.21;0.45;0.06;0.27
2024-25;Brahim Díaz;;ma MAR;FW,MF;Real Madrid;11;1999;4;482;5.4;2;1;3;2;0;0;1;0;1.4;1.4;1.0;2.4;19;22;33;0.37;0.19;0.56;0.37;0.56;0.28;0.20;0.48;0.28;0.48
2024-25;Ferland Mendy;;fr FRA;DF;Real Madrid;11;1995;11;885;9.8;0;1;1;0;0;0;1;0;0.5;0.5;0.2;0.7;6;23;22;0.00;0.10;0.10;0.00;0.10;0.05;0.02;0.07;0.05;0.07
2024-25;Aurélien Tchouaméni;;fr FRA;MF,DF;Real Madrid;11;2000;10;797;8.9;0;0;0;0;0;0;3;0;0.2;0.2;0.2;0.4;5;48;2;0.00;0.00;0.00;0.00;0.00;0.03;0.02;0.05;0.03;0.05
2020-21;Thibaut Courtois;;be BEL;GK;Real Madrid;12;1992;12;1080;12.0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2020-21;Vinicius Júnior;;br BRA;FW;Real Madrid;12;2000;8;634;7.0;3;1;4;3;0;0;1;0;2.5;2.5;0.4;2.9;53;10;82;0.43;0.14;0.57;0.43;0.57;0.36;0.06;0.41;0.36;0.41
2020-21;Toni Kroos;;de GER;MF;Real Madrid;12;1990;11;959;10.7;0;2;2;0;0;0;3;0;0.5;0.5;2.2;2.7;18;102;17;0.00;0.19;0.19;0.00;0.19;0.04;0.21;0.26;0.04;0.26
2020-21;Luka Modrić;;hr CRO;MF;Real Madrid;12;1985;10;912;10.1;1;3;4;1;0;0;0;0;0.8;0.8;1.4;2.2;21;97;21;0.10;0.30;0.39;0.10;0.39;0.08;0.13;0.22;0.08;0.22
2021-22;David Alaba;;at AUT;DF;Real Madrid;12;1992;12;1039;11.5;1;0;1;1;0;0;1;0;0.2;0.2;0.3;0.5;15;28;8;0.09;0.00;0.09;0.09;0.09;0.02;0.02;0.05;0.02;0.05
2021-22;Karim Benzema;;fr FRA;FW;Real Madrid;12;1987;12;1102;12.2;15;1;16;12;3;3;1;0;8.5;6.1;2.6;8.7;42;60;86;1.23;0.08;1.31;0.98;1.06;0.71;0.22;0.93;0.51;0.73
2021-22;Toni Kroos;;de GER;MF;Real Madrid;12;1990;11;897;10.0;2;0;2;2;0;0;0;0;0.4;0.4;0.6;1.1;12;79;14;0.20;0.00;0.20;0.20;0.20;0.04;0.06;0.11;0.04;0.11
2021-22;Éder Militão;;br BRA;DF;Real Madrid;12;1998;12;1074;11.9;0;0;0;0;0;0;4;0;0.7;0.7;0.0;0.7;6;20;2;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.06;0.06;0.06
2022-23;Marco Asensio;;es ESP;FW,MF;Real Madrid;12;1996;2;324;3.6;3;1;4;3;0;0;0;0;0.9;0.9;1.7;2.7;12;19;15;0.83;0.28;1.11;0.83;1.11;0.26;0.48;0.74;0.26;0.74
2022-23;Vinicius Júnior;;br BRA;FW;Real Madrid;12;2000;11;972;10.8;7;6;13;7;0;0;1;0;6.5;6.5;2.7;9.2;70;20;130;0.65;0.56;1.20;0.65;1.20;0.60;0.25;0.85;0.60;0.85
2022-23;Toni Kroos;;de GER;MF;Real Madrid;12;1990;10;842;9.4;0;2;2;0;0;0;2;0;0.3;0.3;0.9;1.2;8;88;8;0.00;0.21;0.21;0.00;0.21;0.03;0.10;0.13;0.03;0.13
2022-23;Rodrygo;;br BRA;FW;Real Madrid;12;2001;10;819;9.1;5;2;7;3;2;2;0;0;4.5;3.1;1.5;4.6;38;21;82;0.55;0.22;0.77;0.33;0.55;0.50;0.17;0.67;0.34;0.51
2023-24;Toni Kroos;;de GER;MF;Real Madrid;12;1990;10;858;9.5;0;2;2;0;0;0;2;0;0.3;0.3;1.9;2.2;7;78;9;0.00;0.21;0.21;0.00;0.21;0.03;0.20;0.23;0.03;0.23
2023-24;Nacho;;es ESP;DF;Real Madrid;12;1990;11;980;10.9;0;0;0;0;0;0;1;0;0.4;0.4;0.1;0.5;4;20;1;0.00;0.00;0.00;0.00;0.00;0.04;0.01;0.05;0.04;0.05
2023-24;Antonio Rüdiger;;de GER;DF;Real Madrid;12;1993;11;1040;11.6;0;2;2;0;0;0;0;0;0.7;0.7;1.2;1.9;0;27;0;0.00;0.17;0.17;0.00;0.17;0.07;0.11;0.17;0.07;0.17
2024-25;Thibaut Courtois;;be BEL;GK;Real Madrid;12;1992;12;1110;12.3;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2024-25;Vinicius Júnior;;br BRA;FW;Real Madrid;12;2000;12;1103;12.3;8;2;10;7;1;2;4;0;6.7;5.1;3.8;8.9;82;28;122;0.65;0.16;0.82;0.57;0.73;0.54;0.31;0.85;0.42;0.72
2024-25;Rodrygo;;br BRA;MF,FW;Real Madrid;12;2001;10;875;9.7;5;2;7;5;0;0;0;0;2.3;2.3;2.4;4.6;45;38;100;0.51;0.21;0.72;0.51;0.72;0.23;0.24;0.48;0.23;0.48
2021-22;Thibaut Courtois;;be BEL;GK;Real Madrid;13;1992;13;1230;13.7;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2021-22;Vinicius Júnior;;br BRA;FW;Real Madrid;13;2000;13;1193;13.3;4;6;10;4;0;0;1;0;4.1;4.1;3.5;7.6;73;33;156;0.30;0.45;0.75;0.30;0.75;0.31;0.26;0.57;0.31;0.57
2021-22;Luka Modrić;;hr CRO;MF;Real Madrid;13;1985;12;1073;11.9;0;4;4;0;0;0;1;0;1.4;1.4;2.0;3.4;30;93;28;0.00;0.34;0.34;0.00;0.34;0.12;0.18;0.29;0.12;0.29
2023-24;Rodrygo;;br BRA;FW;Real Madrid;13;2001;12;1012;11.2;5;2;7;5;0;0;0;0;5.7;5.7;2.1;7.8;49;28;82;0.44;0.18;0.62;0.44;0.62;0.51;0.19;0.70;0.51;0.70
2023-24;Federico Valverde;;uy URU;MF,FW;Real Madrid;13;1998;12;1067;11.9;1;0;1;1;0;0;0;0;1.1;1.1;0.3;1.5;27;66;35;0.08;0.00;0.08;0.08;0.08;0.10;0.03;0.13;0.10;0.13
2024-25;Jude Bellingham;;eng ENG;MF;Real Madrid;13;2003;13;1131;12.6;3;3;6;3;0;0;3;0;3.8;3.8;2.2;6.0;23;78;47;0.24;0.24;0.48;0.24;0.48;0.31;0.18;0.49;0.31;0.49
2024-25;Antonio Rüdiger;;de GER;DF;Real Madrid;13;1993;13;1187;13.2;2;0;2;2;0;0;3;0;1.7;1.7;0.2;1.9;7;35;2;0.15;0.00;0.15;0.15;0.15;0.13;0.02;0.15;0.13;0.15
2024-25;Kylian Mbappé;;fr FRA;FW;Real Madrid;14;1998;13;1127;12.5;7;1;8;7;0;1;0;0;9.2;8.4;1.0;9.4;53;35;117;0.56;0.08;0.64;0.56;0.64;0.75;0.08;0.83;0.69;0.77
2024-25;Luka Modrić;;hr CRO;MF;Real Madrid;14;1985;7;647;7.2;0;3;3;0;0;0;2;0;0.2;0.2;1.5;1.7;11;63;14;0.00;0.42;0.42;0.00;0.42;0.03;0.21;0.24;0.03;0.24
2024-25;Federico Valverde;;uy URU;MF,DF;Real Madrid;14;1998;14;1235;13.7;0;3;3;0;0;0;1;0;0.4;0.4;2.6;3.0;24;78;23;0.00;0.22;0.22;0.00;0.22;0.03;0.20;0.22;0.03;0.22
2023-24;Jon Aramburu;;ve VEN;DF;Real Sociedad;1;2002;0;3;0.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Sheraldo Becker;;sr SUR;FW;Real Sociedad;1;1995;1;60;0.7;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;1;0;4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Jon Magunazelaia;;es ESP;MF;Real Sociedad;1;2001;0;14;0.2;0;0;0;0;0;0;0;0;0.1;0.1;0.0;0.1;1;0;2;0.00;0.00;0.00;0.00;0.00;0.76;0.00;0.76;0.76;0.76
2023-24;Olasagasti;;es ESP;MF;Real Sociedad;1;2000;0;8;0.1;0;0;0;0;0;0;0;0;0.1;0.1;0.0;0.1;1;0;0;0.00;0.00;0.00;0.00;0.00;1.23;0.00;1.23;1.23;1.23
2023-24;Javi Galán;;es ESP;DF;Real Sociedad;2;1994;2;177;2.0;0;0;0;0;0;0;0;0;0.0;0.0;0.1;0.1;4;5;3;0.00;0.00;0.00;0.00;0.00;0.00;0.04;0.04;0.00;0.04
2023-24;André Silva;;pt POR;FW;Real Sociedad;2;1995;1;92;1.0;0;0;0;0;0;0;0;0;0.2;0.2;0.2;0.5;2;2;9;0.00;0.00;0.00;0.00;0.00;0.24;0.24;0.48;0.24;0.48
2023-24;Kieran Tierney;;sct SCO;DF;Real Sociedad;2;1997;1;66;0.7;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0.1;1;5;3;0.00;0.00;0.00;0.00;0.00;0.08;0.09;0.17;0.08;0.17
2023-24;Álvaro Odriozola;;es ESP;DF,FW;Real Sociedad;3;1995;1;97;1.1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;4;2;5;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.03;0.00;0.03
2023-24;Mohamed Ali Cho;;fr FRA;FW,MF;Real Sociedad;4;2004;1;131;1.5;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.1;8;2;11;0.00;0.00;0.00;0.00;0.00;0.02;0.03;0.05;0.02;0.05
2023-24;Carlos Fernández;;es ESP;FW;Real Sociedad;4;1996;0;68;0.8;0;0;0;0;0;0;1;0;0.1;0.1;0.0;0.1;0;0;4;0.00;0.00;0.00;0.00;0.00;0.18;0.00;0.18;0.18;0.18
2023-24;Umar Sadiq;;ng NGA;FW;Real Sociedad;4;1997;1;102;1.1;0;0;0;0;0;0;0;0;0.0;0.0;0.1;0.1;1;0;5;0.00;0.00;0.00;0.00;0.00;0.01;0.06;0.07;0.01;0.07
2023-24;Aritz Elustondo;;es ESP;DF;Real Sociedad;5;1994;2;172;1.9;0;0;0;0;0;0;3;0;0.1;0.1;0.0;0.1;2;7;3;0.00;0.00;0.00;0.00;0.00;0.04;0.00;0.04;0.04;0.04
2023-24;Jon Pacheco;;es ESP;DF;Real Sociedad;5;2001;0;123;1.4;0;0;0;0;0;0;0;0;0.1;0.1;0.0;0.1;1;8;0;0.00;0.00;0.00;0.00;0.00;0.05;0.00;0.05;0.05;0.05
2023-24;Arsen Zakharyan;;ru RUS;FW,MF;Real Sociedad;5;2003;2;219;2.4;0;0;0;0;0;0;1;0;0.3;0.3;0.1;0.5;5;13;19;0.00;0.00;0.00;0.00;0.00;0.14;0.05;0.20;0.14;0.20
2023-24;Aihen Muñoz;;es ESP;DF;Real Sociedad;6;1997;5;474;5.3;0;1;1;0;0;0;0;0;0.1;0.1;0.8;0.9;10;40;16;0.00;0.19;0.19;0.00;0.19;0.02;0.15;0.17;0.02;0.17
2023-24;Beñat Turrientes;;es ESP;MF;Real Sociedad;6;2002;1;192;2.1;0;0;0;0;0;0;0;0;0.5;0.5;0.2;0.8;4;7;11;0.00;0.00;0.00;0.00;0.00;0.25;0.11;0.36;0.25;0.36
2023-24;Ander Barrenetxea;;es ESP;FW,MF;Real Sociedad;7;2001;5;397;4.4;1;1;2;1;0;0;1;0;0.5;0.5;1.2;1.7;22;21;64;0.23;0.23;0.45;0.23;0.45;0.10;0.28;0.38;0.10;0.38
2023-24;Robin Le Normand;;es ESP;DF;Real Sociedad;7;1996;7;572;6.4;0;0;0;0;0;0;2;0;0.7;0.7;0.0;0.7;2;15;0;0.00;0.00;0.00;0.00;0.00;0.10;0.00;0.10;0.10;0.10
2023-24;Brais Méndez;;es ESP;MF;Real Sociedad;7;1997;7;526;5.8;3;1;4;3;0;1;1;0;1.9;1.2;0.7;1.9;9;21;19;0.51;0.17;0.68;0.51;0.68;0.33;0.12;0.46;0.20;0.32
2023-24;Mikel Merino;;es ESP;MF;Real Sociedad;7;1996;7;630;7.0;2;1;3;2;0;0;2;0;2.1;2.1;0.7;2.9;6;48;18;0.29;0.14;0.43;0.29;0.43;0.30;0.11;0.41;0.30;0.41
2023-24;Mikel Oyarzabal;;es ESP;FW,MF;Real Sociedad;7;1997;7;585;6.5;2;0;2;2;0;0;0;0;2.2;2.2;0.5;2.7;9;8;42;0.31;0.00;0.31;0.31;0.31;0.34;0.07;0.42;0.34;0.42
2023-24;Hamari Traoré;;ml MLI;DF;Real Sociedad;7;1992;6;529;5.9;0;0;0;0;0;0;2;0;0.1;0.1;0.2;0.3;7;32;18;0.00;0.00;0.00;0.00;0.00;0.01;0.04;0.05;0.01;0.05
2023-24;Takefusa Kubo;;jp JPN;FW,MF;Real Sociedad;8;2001;7;559;6.2;0;1;1;0;0;0;2;0;0.4;0.4;2.2;2.6;31;23;67;0.00;0.16;0.16;0.00;0.16;0.06;0.36;0.42;0.06;0.42
2023-24;Álex Remiro;;es ESP;GK;Real Sociedad;8;1995;8;720;8.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Igor Zubeldia;;es ESP;DF;Real Sociedad;8;1997;8;692;7.7;0;0;0;0;0;0;3;0;0.1;0.1;0.1;0.2;4;33;0;0.00;0.00;0.00;0.00;0.00;0.02;0.01;0.03;0.02;0.03
2023-24;Martín Zubimendi;;es ESP;MF;Real Sociedad;8;1999;8;712;7.9;0;0;0;0;0;0;0;0;0.6;0.6;0.2;0.8;6;43;8;0.00;0.00;0.00;0.00;0.00;0.08;0.02;0.10;0.08;0.10
2023-24;Miloš Degenek;;au AUS;FW;Red Star;1;1994;0;9;0.1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Uroš Kabić;;rs SRB;DF;Red Star;1;2004;0;13;0.1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Kings Kangwa;;zm ZAM;MF;Red Star;1;1999;0;9;0.1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;2;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Uroš Spajić;;rs SRB;DF;Red Star;1;1993;1;64;0.7;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
